predictor,component,p,component_sign
2306,2,-0.024430886866644484,1
2307,2,-0.023278329445905223,1
2308,2,-0.021586836435843255,1
2309,2,-0.01971117487788485,1
2310,2,-0.018162494224060674,1
2311,2,-0.016409554191269,1
2312,2,-0.014776000996443142,1
2313,2,-0.013503510930952985,1
2314,2,-0.012320275721282222,1
2315,2,-0.011326447332326774,1
2316,2,-0.010349820971737251,1
2317,2,-0.01000311521364569,1
2318,2,-0.0093835126624672409,1
2319,2,-0.009392128694877256,1
2320,2,-0.0094049758878124671,1
2321,2,-0.0099105231842335634,1
2322,2,-0.0104587993935323,1
2323,2,-0.010954551827858264,1
2324,2,-0.011741350642735085,1
2325,2,-0.012495393915746075,1
2326,2,-0.01318735859061688,1
2327,2,-0.013661467376851821,1
2328,2,-0.014087031386944105,1
2329,2,-0.014447850007908141,1
2330,2,-0.0149835784415785,1
2331,2,-0.01525059411952631,1
2332,2,-0.01591238218825098,1
2333,2,-0.016423480853743733,1
2334,2,-0.016924895490800309,1
2335,2,-0.01730805501853936,1
2336,2,-0.017377004226475791,1
2337,2,-0.017288899395007065,1
2338,2,-0.017129865347636514,1
2339,2,-0.017223610091296686,1
2340,2,-0.017534415840857583,1
2341,2,-0.017627765119091247,1
2342,2,-0.017889831762549959,1
2343,2,-0.017781361892401357,1
2344,2,-0.017860808955165723,1
2345,2,-0.017918617295078272,1
2346,2,-0.018399572283353781,1
2347,2,-0.018771683795987107,1
2348,2,-0.01941138817356617,1
2349,2,-0.020004084910255786,1
2350,2,-0.020670318891052579,1
2351,2,-0.021606497246007744,1
2352,2,-0.022125679553814882,1
2353,2,-0.02287431181990951,1
2354,2,-0.024056901766603935,1
2355,2,-0.024678468049036839,1
2356,2,-0.024912158940399078,1
2357,2,-0.024716531936753279,1
2358,2,-0.024437627396845855,1
2359,2,-0.024066939033393058,1
2360,2,-0.023391488323630066,1
2361,2,-0.022793307082707312,1
2362,2,-0.0218356806538932,1
2363,2,-0.020406993393771028,1
2364,2,-0.019502460889588243,1
2365,2,-0.018818154860189919,1
2366,2,-0.018178028757824538,1
2367,2,-0.017243650440285408,1
2368,2,-0.016428194241788409,1
2369,2,-0.015872181458411485,1
2370,2,-0.015584255087795372,1
2371,2,-0.015802755050045733,1
2372,2,-0.015474764544848068,1
2373,2,-0.015541302428600084,1
2374,2,-0.015225010875869667,1
2375,2,-0.014906840966375241,1
2376,2,-0.014645564058372574,1
2377,2,-0.014578015032562567,1
2378,2,-0.014285762954347702,1
2379,2,-0.014620364380978744,1
2380,2,-0.014465334838521622,1
2381,2,-0.01410359323927286,1
2382,2,-0.014043594167677765,1
2383,2,-0.014199634968825764,1
2384,2,-0.014278849723401829,1
2385,2,-0.014823153944594346,1
2386,2,-0.015069076679175434,1
2387,2,-0.014881265686977677,1
2388,2,-0.014648581865110748,1
2389,2,-0.014897474659576755,1
2390,2,-0.014836463634355411,1
2391,2,-0.014660740050879266,1
2392,2,-0.014635854113526057,1
2393,2,-0.013983405599095835,1
2394,2,-0.012960765365274544,1
2395,2,-0.012529639041745068,1
2396,2,-0.011643852267308302,1
2397,2,-0.010798689299416655,1
2398,2,-0.0099015764385684147,1
2399,2,-0.0086836309687096762,1
2400,2,-0.0080440484096092977,1
2401,2,-0.0069913281736163537,1
2402,2,-0.0060509699756554139,1
2403,2,-0.0046158118421678962,1
2404,2,-0.0029156570069650079,1
2405,2,-0.0014995269495418891,1
2406,2,0.00065075254267039212,1
2407,2,0.0019728331503187637,1
2408,2,0.0034629783221869288,1
2409,2,0.0053269687018511853,1
2410,2,0.0067410353799988798,1
2411,2,0.0088821443229143583,1
2412,2,0.011099819179608734,1
2413,2,0.012780006594132419,1
2414,2,0.014918007960761532,1
2415,2,0.016101239669324453,1
2416,2,0.016433366727077296,1
2417,2,0.016975849349001853,1
2418,2,0.017268131341116891,1
2419,2,0.016784142525909714,1
2420,2,0.016519654361967236,1
2421,2,0.016416866239215035,1
2422,2,0.016024993635918239,1
2423,2,0.015548937481520798,1
2424,2,0.014707442893376516,1
2425,2,0.014622140171916733,1
2426,2,0.014050758849491559,1
2427,2,0.013528229214815906,1
2428,2,0.013138811138820369,1
2429,2,0.012054735865340066,1
2430,2,0.0114422799869089,1
2431,2,0.010773828987086164,1
2432,2,0.0094754197912372065,1
2433,2,0.0094120122568485728,1
2434,2,0.0084985692110410328,1
2435,2,0.0082673201510574026,1
2436,2,0.0084796009151068379,1
2437,2,0.00817786175595165,1
2438,2,0.0075948371408829278,1
2439,2,0.00698225421443892,1
2440,2,0.0065514284488369778,1
2441,2,0.0056180423022347756,1
2442,2,0.0048953636972851634,1
2443,2,0.0046607864505118866,1
2444,2,0.0040982533725468489,1
2445,2,0.0036728140021350213,1
2446,2,0.0028185922103789859,1
2447,2,0.0027261007257815993,1
2448,2,0.0029558031865483752,1
2449,2,0.002908770746899882,1
2450,2,0.00304897314710451,1
2451,2,0.0030609272847288431,1
2452,2,0.0022891326420608612,1
2453,2,0.0026304125507755024,1
2454,2,0.0026561004836188947,1
2455,2,0.0026457532262214489,1
2456,2,0.0026456382485859622,1
2457,2,0.002452648905256627,1
2458,2,0.0025208158181313444,1
2459,2,0.0028782479311881847,1
2460,2,0.0028316452189159807,1
2461,2,0.0019049126351882782,1
2462,2,0.0018538802037778297,1
2463,2,0.0020765942719250495,1
2464,2,0.0022929987306199175,1
2465,2,0.0035213864334652256,1
2466,2,0.0038728676462364943,1
2467,2,0.0035745638581627282,1
2468,2,0.0040615702414240375,1
2469,2,0.0046244200695463649,1
2470,2,0.0054163728940773747,1
2471,2,0.007281995553111458,1
2472,2,0.0082609532801315669,1
2473,2,0.0098737167581066914,1
2474,2,0.01054321875649908,1
2475,2,0.010718266347705291,1
2476,2,0.011429226816249947,1
2477,2,0.011569098948374075,1
2478,2,0.012206843915674049,1
2479,2,0.01383437160144132,1
2480,2,0.014816312775719235,1
2481,2,0.015716083308151964,1
2482,2,0.016282045616554702,1
2483,2,0.016269305337982546,1
2484,2,0.015824651678826126,1
2485,2,0.013772248546264732,1
2486,2,0.013289208297220193,1
2487,2,0.012289462325279454,1
2488,2,0.012337827489201628,1
2489,2,0.014019816091895097,1
2490,2,0.01418020875714739,1
2491,2,0.013870192460399727,1
2492,2,0.013599792288198806,1
2493,2,0.012579610625368894,1
2494,2,0.012512767832782445,1
2495,2,0.013049045400548425,1
2496,2,0.012658523764438986,1
2497,2,0.012638630468865068,1
2498,2,0.01396719038298181,1
2499,2,0.013371197865206456,1
2500,2,0.01271077842268321,1
