response,predictor,coefficient
TS,2418,2.5911971274429053
TS,2419,2.5549715588235808
TS,2420,2.4969910090202818
TS,2421,2.4463431988661672
TS,2422,2.3809830535375123
TS,2423,2.3103328022243557
TS,2424,2.2496648444010305
TS,2425,2.2196433391922872
TS,2426,2.154175973339687
TS,2427,2.0986708519051978
TS,2428,2.0286686281509194
TS,2429,1.8931993667337397
TS,2430,1.8226010696267112
TS,2431,1.7042591368092723
TS,2432,1.5506268457351537
TS,2433,1.4813564747127541
TS,2434,1.3472899534852567
TS,2435,1.2899314826322834
TS,2436,1.2438917860046876
TS,2437,1.1768480139604049
TS,2438,1.0439534146142648
TS,2439,0.89659199379562893
TS,2440,0.79311399031722807
TS,2441,0.67879889601043109
TS,2442,0.55133110057767187
TS,2443,0.46740289841136756
TS,2444,0.36765643242243218
TS,2445,0.23448247234388964
TS,2446,0.084059296301722292
TS,2447,0.022587659511201515
TS,2448,-0.058605408911789739
TS,2449,-0.13996544209553424
TS,2450,-0.17775409536011624
TS,2451,-0.26281694531330102
TS,2452,-0.36837141574561194
TS,2453,-0.33098229799363676
TS,2454,-0.33375798304899312
TS,2455,-0.30459340851734545
TS,2456,-0.28724360493401591
TS,2457,-0.30491964556669066
TS,2458,-0.29364259154615074
TS,2459,-0.22880505923864231
TS,2460,-0.22791560707194652
TS,2461,-0.30088904339962474
TS,2462,-0.34458853592764543
TS,2463,-0.43890674274817854
TS,2464,-0.47073810949194228
TS,2465,-0.42257185291878918
TS,2466,-0.42567141849422335
TS,2467,-0.43206617095078453
TS,2468,-0.41511947524461307
TS,2469,-0.44426289651100631
TS,2470,-0.42169729883339374
TS,2471,-0.33302756870054939
TS,2472,-0.28876726891861226
TS,2473,-0.22537296666315101
TS,2474,-0.19869638410729515
TS,2475,-0.17379913409802267
TS,2476,-0.1346674337689269
TS,2477,-0.12163368276028934
TS,2478,-0.057245191906671829
TS,2479,0.11644822545445267
TS,2480,0.18563010095847665
TS,2481,0.21310186825380178
TS,2482,0.22410274937755542
TS,2483,0.13289880299090787
TS,2484,0.07521339828454536
TS,2485,0.0078617643847347773
TS,2486,-0.043349258101649871
TS,2487,-0.17366365865841948
TS,2488,-0.18004066966335067
TS,2489,-0.071917207946426379
TS,2490,-0.10492541881829268
TS,2491,-0.1440587670505114
TS,2492,-0.19601743545396066
TS,2493,-0.40354120285731954
TS,2494,-0.39361788702123768
TS,2495,-0.22399185777315986
TS,2496,-0.16857046297204251
TS,2497,-0.025217517532509434
TS,2498,0.070669448784546438
TS,2499,-0.038114764503215243
TS,2500,-0.057793669665854405
CP,780,2.0100162120039342
CP,781,1.9451168229787632
CP,782,1.8820047956008392
CP,783,1.8181174931850459
CP,784,1.7644923585818792
CP,785,1.7021812179516091
CP,786,1.6436547733521361
CP,787,1.5932748501757856
CP,788,1.5393275260213086
CP,789,1.4995942765798618
CP,790,1.4373351044068168
CP,791,1.4033836620638911
CP,792,1.3614918050855751
CP,793,1.3160678719432821
CP,794,1.2687998732745642
CP,795,1.2266738745644183
CP,796,1.1909477531030102
CP,797,1.1637797130777803
CP,798,1.1077237623213454
CP,799,1.0687052518991589
CP,800,1.0362535019418035
CP,801,1.0004573157952892
CP,802,0.95705823900011011
CP,803,0.93840587276593379
CP,804,0.90427382169227033
CP,805,0.85167990124220028
CP,806,0.81943673290928121
CP,807,0.79742362040666281
CP,808,0.76797454132733101
CP,809,0.72741103028095055
CP,810,0.70173962478693408
CP,811,0.67596823720177812
CP,812,0.63666522900765476
CP,813,0.5955137526786668
CP,814,0.58041540625822619
CP,815,0.55844829274277397
CP,816,0.52306578549698879
CP,817,0.4808067351490119
CP,818,0.47501293053289051
CP,819,0.44187878589544538
CP,820,0.41097378228002446
CP,821,0.36964698633909049
CP,822,0.34910237706438635
CP,823,0.33288269656439706
CP,824,0.29944852465620175
CP,825,0.27536099074862563
CP,826,0.2628718707512791
CP,827,0.24252708949705487
CP,828,0.19524292416533581
CP,829,0.19009096168805156
CP,830,0.16987860212840328
CP,831,0.14674257586478262
CP,832,0.11090261647368892
CP,833,0.1018241786658572
CP,834,0.08407159906349701
CP,835,0.056291740677588117
CP,836,0.023461232487024187
CP,837,0.0041237652196428236
CP,838,-0.0025824510627087825
CP,839,-0.0043982133544822602
CP,840,-0.046656297311682894
CP,841,-0.075277281791774259
CP,842,-0.07686631952174193
CP,843,-0.077563959708850883
CP,844,-0.10989424611056473
CP,845,-0.13491114549154209
CP,846,-0.12898357145303022
CP,847,-0.15620036218106464
CP,848,-0.16675199450366959
CP,849,-0.19168712676013674
CP,850,-0.19749665031729161
CP,851,-0.19138714455698952
CP,852,-0.21990677096783881
CP,853,-0.25032476831641709
CP,854,-0.25887250517760035
CP,855,-0.2551226519100428
CP,856,-0.28949452121485486
CP,857,-0.30728882855503697
CP,858,-0.33665384421639405
CP,859,-0.33405744045315588
CP,860,-0.34937961096552078
CP,861,-0.38012753815251848
CP,862,-0.37899956613576408
CP,863,-0.38831268400659386
CP,864,-0.38285597923890952
CP,865,-0.41206235519072293
CP,866,-0.4273348781068409
CP,867,-0.43819593051444489
CP,868,-0.44624576731463961
CP,869,-0.45839276977625332
CP,870,-0.45944997385711844
CP,871,-0.48483389678923194
CP,872,-0.48510165673469841
CP,873,-0.48874292173252326
CP,874,-0.50711434382985265
CP,875,-0.50941176158218093
CP,876,-0.52147241726573068
CP,877,-0.53356783583438849
CP,878,-0.52558982603817161
CP,879,-0.52021295146562463
CP,880,-0.53901526272794087
CP,881,-0.55905969867386607
CP,882,-0.55839762791641701
CP,883,-0.56088159199897414
CP,884,-0.55554520355610493
CP,885,-0.56705663456525768
CP,886,-0.5915356799250866
CP,887,-0.58285322724578204
CP,888,-0.59514966242272005
CP,889,-0.60037347905596938
CP,890,-0.63104942771393957
CP,891,-0.64310028417362564
CP,892,-0.61542046366099812
CP,893,-0.64274649071461654
CP,894,-0.65283435120269828
CP,895,-0.66177657824351233
CP,896,-0.67384907380965942
CP,897,-0.67386038217959954
CP,898,-0.69965031814621703
CP,899,-0.71721337687072928
CP,900,-0.73236494531977814
CP,901,-0.7261346087445173
CP,902,-0.71961399594473008
CP,903,-0.7532219014871363
CP,904,-0.76214635869233005
CP,905,-0.75344636445582569
CP,906,-0.77363617582939059
CP,907,-0.77715966230156042
CP,908,-0.80755277512157053
CP,909,-0.80520104128228465
CP,910,-0.83073772855807548
CP,911,-0.82576670299503407
CP,912,-0.84182186363448586
CP,913,-0.87202095671809976
CP,914,-0.86339769096015995
CP,915,-0.8634345476886246
CP,916,-0.8813512775705824
CP,917,-0.8845793571342363
CP,918,-0.88991138061041597
CP,919,-0.90662232625012684
CP,920,-0.91377831161840339
CP,921,-0.89114859098670707
CP,922,-0.8563758159607775
CP,923,-0.8783389962864474
CP,924,-0.90767105631606215
CP,925,-0.90069756970445491
CP,926,-0.86228160022744871
CP,927,-0.90534021222829553
CP,928,-0.89074516058624809
CP,929,-0.91244330158866127
CP,930,-0.89026603408613003
CP,931,-0.8865991628681763
CP,932,-0.87407971222169689
CP,933,-0.87445983329438504
CP,934,-0.89777649056214948
CP,935,-0.86694993316345348
CP,936,-0.84910854557770565
CP,937,-0.82939373089981483
CP,938,-0.82372309937082389
CP,939,-0.86220699713134108
CP,940,-0.83919684101081893
CP,941,-0.83205738949444552
CP,942,-0.83453589639151848
CP,943,-0.81495993410630263
CP,944,-0.80442941007770585
CP,945,-0.80262312396762825
CP,946,-0.81736339006647973
CP,947,-0.78471626425720997
CP,948,-0.74973995501908519
CP,949,-0.74062462892105019
CP,950,-0.75008315027535777
CP,951,-0.73062909216009231
CP,952,-0.72198351885900813
CP,953,-0.69562768288741417
CP,954,-0.7109707407465663
CP,955,-0.68666280407577907
CP,956,-0.67976445086336379
CP,957,-0.64034462350030241
CP,958,-0.64737177443419058
CP,959,-0.65843526030041333
CP,960,-0.68404181356041294
CP,961,-0.6819804760183843
CP,962,-0.6879568322653592
CP,963,-0.66894443417414051
CP,964,-0.71318285098992762
CP,965,-0.7105306661887848
CP,966,-0.6879777163189934
CP,967,-0.75204366496193642
CP,968,-0.7355412744587293
CP,969,-0.76921192048708542
CP,970,-0.78317470608583895
CP,971,-0.79400555234839687
CP,972,-0.77684993396586821
CP,973,-0.80425918906482818
CP,974,-0.82935351690031678
CP,975,-0.83191934969760695
CP,976,-0.84440310451859668
CP,977,-0.86607869973725027
CP,978,-0.84569181777507818
CP,979,-0.8741308408089028
CP,980,-0.85441633796186678
CP,981,-0.84795757030509988
CP,982,-0.9210638504818941
CP,983,-0.90492101362993893
CP,984,-0.88769011023422695
CP,985,-0.90306207907561076
CP,986,-0.93646918393691003
CP,987,-0.95450404097598995
CP,988,-0.92507639729065727
CP,989,-0.93566818919315575
CP,990,-1.0011203757888059
CP,991,-0.95497020842928237
CP,992,-0.98257033381794023
CP,993,-0.98489445818826105
CP,994,-0.96349000416561814
CP,995,-0.99885788393348063
CP,996,-0.96830527887069384
CP,997,-0.91567035511797934
CP,998,-0.90880981336818423
CP,999,-0.888937261882907
CP,1000,-0.91008246299283624
CP,1001,-1.6424763466793504
CP,1002,-1.6472193088158313
CP,1003,-1.6429830386254953
CP,1004,-1.638505004093942
CP,1005,-1.6244699347044542
CP,1006,-1.622461424135432
CP,1007,-1.5693165438366217
CP,1008,-1.5481814978345159
CP,1009,-1.5585372238913402
CP,1010,-1.5514470481615614
CP,1011,-1.5546126987935716
CP,1012,-1.5634772156186871
CP,1013,-1.5489116535636882
CP,1014,-1.4953372635694255
CP,1015,-1.4647060454490632
CP,1016,-1.4734666344909626
CP,1017,-1.4498662240784967
CP,1018,-1.4403532754110997
CP,1019,-1.4112679190864212
CP,1020,-1.3657838401133502
CP,1021,-1.3187279832033802
CP,1022,-1.3083009904697114
CP,1023,-1.2806740122378046
CP,1024,-1.3001458529828178
CP,1025,-1.2633492592467777
CP,1026,-1.2212256528258789
CP,1027,-1.1851273818766466
CP,1028,-1.1819454549598436
CP,1029,-1.1541881514042953
CP,1030,-1.1264083115609294
CP,1031,-1.0299964017963048
CP,1032,-1.0095545609828984
CP,1033,-0.97785206676955183
CP,1034,-0.96051282415035322
CP,1035,-0.90683486063860352
CP,1036,-0.90209631013796943
CP,1037,-0.88731657334853131
CP,1038,-0.80262637118796276
CP,1039,-0.77947380242689057
CP,1040,-0.76243610786811478
CP,1041,-0.66480257929203479
CP,1042,-0.64031239348506119
CP,1043,-0.61268882199863972
CP,1044,-0.54691126964991121
CP,1045,-0.54543078450290261
CP,1046,-0.49241554776722396
CP,1047,-0.45240749433821609
CP,1048,-0.46839599272564758
CP,1049,-0.40433897055281409
CP,1050,-0.37466048064134816
CP,1051,-0.38656151705655456
CP,1052,-0.36205454164016482
CP,1053,-0.27280355049752603
CP,1054,-0.24246663685554992
CP,1055,-0.23526656089246398
CP,1056,-0.20457344339902764
CP,1057,-0.18640629218355056
CP,1058,-0.17240173193416167
CP,1059,-0.14222828634950263
CP,1060,-0.13332104749467957
CP,1061,-0.13645814176131729
CP,1062,-0.10372398194622127
CP,1063,-0.071161474878129516
CP,1064,-0.053337623316766787
CP,1065,-0.017042006191782196
CP,1066,0.0011908464762598304
CP,1067,0.019511630558195808
CP,1068,0.10644210463764736
CP,1069,0.12072160211305559
CP,1070,0.13422634346690188
CP,1071,0.17630683993493504
CP,1072,0.21149850842731541
CP,1073,0.25344571318178527
CP,1074,0.29041591714883536
CP,1075,0.30860439857495642
CP,1076,0.3348762639957365
CP,1077,0.35483453914598545
CP,1078,0.40571016839866686
CP,1079,0.50250937538424112
CP,1080,0.55733839917360672
CP,1081,0.61474294760611248
CP,1082,0.64537695999520117
CP,1083,0.67575730661889977
CP,1084,0.69096206696024465
CP,1085,0.73728785580171274
CP,1086,0.81258607884409573
CP,1087,0.82395113152243782
CP,1088,0.88498662614743495
CP,1089,0.94177069732733354
CP,1090,0.97487102501220935
CP,1091,1.0632885342478786
CP,1092,1.078366103700088
CP,1093,1.0742517632346775
CP,1094,1.1683042012008475
CP,1095,1.1832693346719194
CP,1096,1.195190777571439
CP,1097,1.2795146719377386
CP,1098,1.3319776284265543
CP,1099,1.3636271064080943
CP,1100,1.431393994156694
CP,1101,1.4820040528002019
CP,1102,1.5301818689026359
CP,1103,1.6138101430400726
CP,1104,1.6014863185528205
CP,1105,1.6565305636069392
CP,1106,1.6453974352323859
CP,1107,1.7034628344903702
CP,1108,1.6739828993254062
CP,1109,1.738052244863018
CP,1110,1.7955722568827859
CP,1111,1.8180846913126056
CP,1112,1.7988821434789657
CP,1113,1.8047502046306823
CP,1114,1.8113585303849793
CP,1115,1.8035160556575345
CP,1116,1.7648643302499967
CP,1117,1.7314034599794308
CP,1118,1.7270025313383346
CP,1119,1.6511568992866352
CP,1120,1.5813018607973395
CP,1121,1.5350704674817852
CP,1122,1.4741579504043711
CP,1123,1.4508237429294688
CP,1124,1.3794431633636615
CP,1125,1.3475370526320349
CP,1126,1.2593278190666555
CP,1127,1.1447774565062592
CP,1128,1.0805093638620267
CP,1129,1.0279200046574717
CP,1130,0.96144459829454321
CP,1131,0.89678717460023083
CP,1132,0.85081718365292425
CP,1133,0.86835885947268687
CP,1134,0.89276622291821339
CP,1135,0.86783339243939406
CP,1136,0.85150995101743654
CP,1137,0.8134579369271886
CP,1138,0.86034655994447917
CP,1139,0.89517776327898291
CP,1140,0.96325109759835215
CP,1141,0.9659866211035627
CP,1142,1.0521667099856977
CP,1143,1.0564853741834523
CP,1144,1.0806543817952448
CP,1145,1.124423841548472
CP,1146,1.1626305099018854
CP,1147,1.1244803375223154
CP,1148,1.1891711510567402
CP,1149,1.1696116198201953
CP,1150,1.1646928346440364
CP,1151,1.2022262080076882
CP,1152,1.2430505187216572
CP,1153,1.1737832850833427
CP,1154,1.2285179878438095
CP,1155,1.2414475363530488
CP,1156,1.1913523704836468
CP,1157,1.1589062060866329
CP,1158,1.2909483201866199
CP,1159,1.3263207498638456
CP,1160,1.3885068658980364
CP,1161,1.3770843124755994
CP,1162,1.4348095036876765
CP,1163,1.4123668398610174
CP,1164,1.4231097470662857
CP,1165,1.5597415887268919
CP,1166,1.5890598987326003
CP,1167,1.6379456837700908
CP,1168,1.7288054372220611
CP,1169,1.84091578185576
CP,1170,1.8350386097835878
CP,1171,1.8221231442441528
CP,1172,1.8619976481929079
CP,1173,1.9017269857461567
CP,1174,1.9813135076662998
CP,1175,2.0408408865479908
CP,1176,2.0492482112421002
CP,1177,2.0965207079942503
CP,1178,2.1948107390192169
CP,1179,2.1841499675064968
CP,1180,2.2107528599417821
CP,1181,2.1921471548796871
CP,1182,2.2381146243122716
CP,1183,2.239062950112551
CP,1184,2.1867842548867995
CP,1185,2.1983152912644091
CP,1186,2.0667524018336416
CP,1187,2.0749892524149645
CP,1188,2.0645660392775063
CP,1189,1.9550988433528496
CP,1190,1.9543084604423586
CP,1191,1.8799338909410996
CP,1192,1.8380230582042698
CP,1193,1.7118345785077791
CP,1194,1.6422407268997292
CP,1195,1.5939502617043171
CP,1196,1.4784721386368433
CP,1197,1.4115950003185094
CP,1198,1.3416146414201682
CP,1199,1.2481871054415572
CP,1200,1.1602107113897544
CP,1201,1.1246672438895757
CP,1202,1.0414807555662491
CP,1203,0.90146432557638945
CP,1204,0.84414969378299498
CP,1205,0.7987981913642711
CP,1206,0.70282423390968651
CP,1207,0.587695814785264
CP,1208,0.51839182597489863
CP,1209,0.40163951131478814
CP,1210,0.30611525924151933
CP,1211,0.22557923950802919
CP,1212,0.1187875337327214
CP,1213,-0.036541976771749411
CP,1214,-0.088917211780555228
CP,1215,-0.24785378107534534
CP,1216,-0.38155776062202851
CP,1217,-0.529553142350909
CP,1218,-0.60578383637018363
CP,1219,-0.73253085607224278
CP,1220,-0.86472700049070617
CP,1221,-1.0153105497449149
CP,1222,-1.1525857023597355
CP,1223,-1.3077829219275883
CP,1224,-1.4295318530325889
CP,1225,-1.5799746199263995
CP,1226,-1.6278425144574447
CP,1227,-1.7162547716314649
CP,1228,-1.8485008199669324
CP,1229,-1.9133888542093545
CP,1230,-1.9315563435136469
CP,1231,-2.0338074946916911
CP,1232,-2.0347162509017025
CP,1233,-2.0803691886047981
CP,1234,-2.0439915059922829
CP,1235,-2.1417654822039016
CP,1236,-2.0577843902577921
CP,1237,-2.0400066600718385
CP,1238,-1.908103793270888
CP,1239,-1.9143113489612884
CP,1240,-1.7724360948097944
CP,1241,-1.7367825947310163
CP,1242,-1.6650706864028739
CP,1243,-1.5730336491552603
CP,1244,-1.5333390125710253
CP,1245,-1.5280827735957621
CP,1246,-1.4129496202631637
CP,1247,-1.4029084884744629
CP,1248,-1.2973272773332198
CP,1249,-1.2508263324573701
CP,1250,-1.2156555037533412
CP,1251,-1.1557658394414327
CP,1252,-1.0706025059406066
CP,1253,-1.0032528145805455
CP,1254,-0.94463865301882877
CP,1255,-0.96168560822065285
CP,1256,-0.88933804063382371
CP,1257,-0.84878730583333684
CP,1258,-0.71640915418150275
CP,1259,-0.69197434900978472
CP,1260,-0.61234578260190176
CP,1261,-0.53517961342287124
CP,1262,-0.5838785134300184
CP,1263,-0.4883042311925781
CP,1264,-0.47197176755105452
CP,1265,-0.45694773849864739
CP,1266,-0.36610565421960223
CP,1267,-0.31466769369439479
CP,1268,-0.26034316142802438
CP,1269,-0.27427873737977959
CP,1270,-0.16154228092090828
CP,1271,-0.11692596286320039
CP,1272,0.048984609809457083
CP,1273,0.074155264314956837
CP,1274,0.14606247223930457
CP,1275,0.27000427850230335
CP,1276,0.31461434625373447
CP,1277,0.41123090652957395
CP,1278,0.49344434978557661
CP,1279,0.67532547891758898
CP,1280,0.6847892498103042
CP,1281,0.85786182358540652
CP,1282,0.98090287328491688
CP,1283,0.98329672139245516
CP,1284,1.192928891448177
CP,1285,1.2762996720156252
CP,1286,1.3897287578378947
CP,1287,1.4989021053971749
CP,1288,1.6308134930587781
CP,1289,1.7321890149305497
CP,1290,1.8551168600003245
CP,1291,1.9649569447259216
CP,1292,2.1128262554041584
CP,1293,2.241859400034198
CP,1294,2.2359236565517451
CP,1295,2.3052097217444141
CP,1296,2.4988251639766621
CP,1297,2.5749495747775279
CP,1298,2.6824576326220311
CP,1299,2.687272798231771
CP,1300,2.7910104630579071
CP,1301,2.9012621257636169
CP,1302,2.8811127914928756
CP,1303,2.9833941735282408
CP,1304,3.0825881793527086
CP,1305,3.0970559707261613
CP,1306,3.0936989707184597
CP,1307,3.1846923232173263
CP,1308,3.1741190877494154
CP,1309,3.2341091964421591
CP,1310,3.2225253051882814
CP,1311,3.2469799682015386
CP,1312,3.2238027214502507
CP,1313,3.3121004334982036
CP,1314,3.2510586791635934
CP,1315,3.2682230097417899
CP,1316,3.2688975820367245
CP,1317,3.2135331799964648
CP,1318,3.2385334515138293
CP,1319,3.1261135046173769
CP,1320,3.0587294356047057
CP,1321,2.9253705035958912
CP,1322,2.9412074091755342
CP,1323,2.9088576232302934
CP,1324,2.774621308563765
CP,1325,2.7247711691338399
CP,1326,2.5876954520176354
CP,1327,2.5146138817211954
CP,1328,2.4029398717833228
CP,1329,2.3019201607038791
CP,1330,2.1664257909184759
CP,1331,2.0444290308664042
CP,1332,1.9525730396496146
CP,1333,1.7599584000673656
CP,1334,1.6000374372801691
CP,1335,1.5179667083602812
CP,1336,1.3257871380560273
CP,1337,1.1361267094736229
CP,1338,1.0458975224795353
CP,1339,0.7888835888994129
CP,1340,0.62293240591305687
CP,1341,0.40309618062337921
CP,1342,0.23154133151732834
CP,1343,-0.065446372939132316
CP,1344,-0.16752107749242814
CP,1345,-0.4647260403365549
CP,1346,-0.63639524603631292
CP,1347,-0.79358253783056887
CP,1348,-1.033435647727126
CP,1349,-1.1606019926126612
CP,1350,-1.301166054541198
CP,1351,-1.5110500580158561
CP,1352,-1.6284478515084886
CP,1353,-1.7208941936039912
CP,1354,-1.8925261566355402
CP,1355,-2.0413482607362221
CP,1356,-2.1361574299778221
CP,1357,-2.2768716889338934
CP,1358,-2.3462639588794718
CP,1359,-2.4874678339162357
CP,1360,-2.6391702641963222
CP,1361,-2.7118562577756755
CP,1362,-2.7894777330820695
CP,1363,-2.8772812516649409
CP,1364,-2.9236095428275224
CP,1365,-2.9927290190493236
CP,1366,-2.9803823490794561
CP,1367,-3.0329171522903673
CP,1368,-3.0135326169011609
CP,1369,-2.92624291238144
CP,1370,-2.89059624022509
CP,1371,-2.8183145660390365
CP,1372,-2.76896556381968
CP,1373,-2.659082093523419
CP,1374,-2.6168119107966694
CP,1375,-2.5014075424025961
CP,1376,-2.4422172510666962
CP,1377,-2.2851122003960915
CP,1378,-2.1842658163499782
CP,1379,-2.0903287781935433
CP,1380,-1.9846140716393161
CP,1381,-1.912324111788221
CP,1382,-1.8274799372995245
CP,1383,-1.7245349057840167
CP,1384,-1.6304973341973898
CP,1385,-1.5766496893574047
CP,1386,-1.4518206077852032
CP,1387,-1.4188509266204901
CP,1388,-1.3392119892661911
CP,1389,-1.275206412877026
CP,1390,-1.1996853010932156
CP,1391,-1.1537229611890523
CP,1392,-1.105248474805187
CP,1393,-1.0957353124266991
CP,1394,-1.0580677575560131
CP,1395,-1.0791792049909066
CP,1396,-1.0489821824989927
CP,1397,-1.0557779036633523
CP,1398,-1.0429244351658267
CP,1399,-1.0494705936538875
CP,1400,-1.0088231264798786
CP,1401,-1.0230386700252891
CP,1402,-1.0170913064229703
CP,1403,-1.0520298030861728
CP,1404,-1.017247264386514
CP,1405,-1.0136165886457769
CP,1406,-1.0381256936469205
CP,1407,-1.0458103129144387
CP,1408,-1.0229192888394432
CP,1409,-1.0165339139106457
CP,1410,-1.0284234881905894
CP,1411,-1.0184833531935251
CP,1412,-1.0098267655625437
CP,1413,-1.0099208481175772
CP,1414,-1.0013647663371326
CP,1415,-1.0000564365139799
CP,1416,-1.0003928196152008
CP,1417,-0.98789695108087083
CP,1418,-0.97026956218365457
CP,1419,-0.96151548915111473
CP,1420,-0.92942429562751627
CP,1421,-0.92514903902995294
CP,1422,-0.89577364920370006
CP,1423,-0.87626753679189717
CP,1424,-0.8412549876462565
CP,1425,-0.80013650156301463
CP,1426,-0.74567887277506184
CP,1427,-0.68364816454333333
CP,1428,-0.63166818655159962
CP,1429,-0.57900790539145974
CP,1430,-0.52260738649745675
CP,1431,-0.46995056458280737
CP,1432,-0.41004091043738344
CP,1433,-0.35974359742674644
CP,1434,-0.3120522701695535
CP,1435,-0.28698919099208153
CP,1436,-0.25940850444086644
CP,1437,-0.25176496947907773
CP,1438,-0.24438361992802474
CP,1439,-0.26015355644543514
CP,1440,-0.27878875586510071
CP,1441,-0.32086458699251824
CP,1442,-0.35158488296214896
CP,1443,-0.38748701231511301
CP,1444,-0.428065951945513
CP,1445,-0.47042059046677254
CP,1446,-0.51911231784915424
CP,1447,-0.5690383165438192
CP,1448,-0.59908995851781555
CP,1449,-0.63012280325530567
CP,1450,-0.66331338862043165
CP,1451,-0.68009693908609092
CP,1452,-0.70813232855164188
CP,1453,-0.71850936425298528
CP,1454,-0.72365891966219442
CP,1455,-0.73461738748423355
CP,1456,-0.74629590608852558
CP,1457,-0.75464486048865542
CP,1458,-0.76221385901727134
CP,1459,-0.76975332567764576
CP,1460,-0.77474854860840925
CP,1461,-0.77719358181392195
CP,1462,-0.77481793353338146
CP,1463,-0.79114074673481305
CP,1464,-0.78006198462728693
CP,1465,-0.78575464154801655
CP,1466,-0.78722608789616588
CP,1467,-0.79114491864834813
CP,1468,-0.79573212329357335
CP,1469,-0.79932976754872265
CP,1470,-0.81081576901520824
CP,1471,-0.82224614114457639
CP,1472,-0.81708029214483402
CP,1473,-0.82646928024096711
CP,1474,-0.8357667103651113
CP,1475,-0.85166735868317234
CP,1476,-0.84846609355929092
CP,1477,-0.85330637323157532
CP,1478,-0.86151537241096987
CP,1479,-0.86294112092111208
CP,1480,-0.8727100154873112
CP,1481,-0.87158214493364405
CP,1482,-0.88815666771683477
CP,1483,-0.87980997430756891
CP,1484,-0.88419254008518189
CP,1485,-0.88676377735344836
CP,1486,-0.89447493077249263
CP,1487,-0.88210527898724467
CP,1488,-0.88983658440854763
CP,1489,-0.89754939764605091
CP,1490,-0.89497330056467306
CP,1491,-0.89135017431193075
CP,1492,-0.89144613248865079
CP,1493,-0.89730947362793378
CP,1494,-0.901700095980428
CP,1495,-0.90112044863822083
CP,1496,-0.90019705885448387
CP,1497,-0.89636797499473408
CP,1498,-0.90197024511134283
CP,1499,-0.89764897564792179
CP,1500,-0.88662788420196503
CP,1501,-0.88984274476221203
CP,1502,-0.89279361339485608
CP,1503,-0.88413687353348513
CP,1504,-0.89006004730784916
CP,1505,-0.89457852737689658
CP,1506,-0.88304807024086063
CP,1507,-0.88234272667873814
CP,1508,-0.88623149189682526
CP,1509,-0.87338837063958874
CP,1510,-0.86960649102309551
CP,1511,-0.86540695200629225
CP,1512,-0.85489508644776857
CP,1513,-0.84420954442210194
CP,1514,-0.83716531852114484
CP,1515,-0.81838298543638377
CP,1516,-0.8172209653299215
CP,1517,-0.80979437094709628
CP,1518,-0.79489682812769413
CP,1519,-0.78871777541908228
CP,1520,-0.78733269408823991
CP,1521,-0.77174110864723833
CP,1522,-0.76088249107762307
CP,1523,-0.75854700876945547
CP,1524,-0.75274000474794089
CP,1525,-0.75494265246673531
CP,1526,-0.74195938586404797
CP,1527,-0.74288252341855798
CP,1528,-0.73454167861906361
CP,1529,-0.74865832455709114
CP,1530,-0.73521880882984303
CP,1531,-0.72881601360082759
CP,1532,-0.73508023108378773
CP,1533,-0.73495061439626164
CP,1534,-0.74338781738972548
CP,1535,-0.74689433932365068
CP,1536,-0.75390489280296613
CP,1537,-0.75202739255512641
CP,1538,-0.75547852910928315
CP,1539,-0.76183999932059177
CP,1540,-0.77152786908222049
CP,1541,-0.77953795677016358
CP,1542,-0.77474088376988337
CP,1543,-0.7813315706775964
CP,1544,-0.7763259304529021
CP,1545,-0.76753067841034184
CP,1546,-0.76976412014549178
CP,1547,-0.7620262519447909
CP,1548,-0.76625830959818375
CP,1549,-0.77248486133131422
CP,1550,-0.76601352383121346
CP,1551,-0.76073546592439034
CP,1552,-0.75810441187633526
CP,1553,-0.76308229910401337
CP,1554,-0.75152557339789061
CP,1555,-0.74857646271511724
CP,1556,-0.72918811257223726
CP,1557,-0.72481727136273821
CP,1558,-0.72134867875641417
CP,1559,-0.71758881967572585
CP,1560,-0.699462813737591
CP,1561,-0.69092017395650673
CP,1562,-0.67736709994486211
CP,1563,-0.67887885837823148
CP,1564,-0.66003578894206405
CP,1565,-0.6460068356073746
CP,1566,-0.64495706870951974
CP,1567,-0.63776409143695956
CP,1568,-0.62743808649833899
CP,1569,-0.62810222628856482
CP,1570,-0.61707365606505438
CP,1571,-0.61947572276790686
CP,1572,-0.61509163362710584
CP,1573,-0.61027760968044364
CP,1574,-0.60000002549555231
CP,1575,-0.59680658475688098
CP,1576,-0.59515112458983888
CP,1577,-0.58365528012479362
CP,1578,-0.589987204491634
CP,1579,-0.57549228569683974
CP,1580,-0.57231292631271968
CP,1581,-0.57063085731449836
CP,1582,-0.57145648229122414
CP,1583,-0.57236792132732672
CP,1584,-0.57646884748754013
CP,1585,-0.57656362779934167
CP,1586,-0.57637133798918339
CP,1587,-0.57511861686004806
CP,1588,-0.57230848108920862
CP,1589,-0.57083851193665092
CP,1590,-0.55891223286517688
CP,1591,-0.55536280234855151
CP,1592,-0.55511363762382426
CP,1593,-0.54697721195726845
CP,1594,-0.5341668498415606
CP,1595,-0.53103267638753582
CP,1596,-0.52064846049334335
CP,1597,-0.5220346530629425
CP,1598,-0.50743750301607993
CP,1599,-0.49935869369569041
CP,1600,-0.48937094027786748
CP,1601,-0.46664424463160531
CP,1602,-0.45716463059434176
CP,1603,-0.44744716514938576
CP,1604,-0.4267603384369954
CP,1605,-0.41978071457197463
