predictor,component,loading
8288.54987435231,1,-4.1044196350333859
8284.69294091546,1,-4.1262579932057815
8280.83600747861,1,-4.1525120114655634
8276.97907404176,1,-4.1817912767516843
8273.12214060492,1,-4.2116238397659025
8269.26520716807,1,-4.2395584005369074
8265.40827373122,1,-4.2634753971366877
8261.55134029437,1,-4.2827503465880987
8257.69440685753,1,-4.2988721662864702
8253.83747342068,1,-4.3204832910678901
8249.98053998383,1,-4.3478888105628339
8246.12360654699,1,-4.3697619199711975
8242.26667311014,1,-4.3868269460584317
8238.40973967329,1,-4.4068994251383486
8234.55280623644,1,-4.4343406493990276
8230.6958727996,1,-4.4637014031975752
8226.83893936275,1,-4.4880304995579907
8222.9820059259,1,-4.514089105790843
8219.12507248905,1,-4.5447153063529839
8215.26813905221,1,-4.5735555440645701
8211.41120561536,1,-4.6003153946903694
8207.55427217851,1,-4.6305251331420685
8203.69733874167,1,-4.6589152719071807
8199.84040530482,1,-4.6880092493408467
8195.98347186797,1,-4.7167874637238576
8192.12653843112,1,-4.75233185249812
8188.26960499428,1,-4.782226002485312
8184.41267155743,1,-4.8139127907015258
8180.55573812058,1,-4.8441356506338815
8176.69880468373,1,-4.8694970629990637
8172.84187124689,1,-4.8974287429501917
8168.98493781004,1,-4.9286184666478787
8165.12800437319,1,-4.9578473655022064
8161.27107093635,1,-4.9843863992181259
8157.4141374995,1,-5.007858717604833
8153.55720406265,1,-5.0364104841047146
8149.7002706258,1,-5.065904851633289
8145.84333718896,1,-5.093690875151526
8141.98640375211,1,-5.1134550005474866
8138.12947031526,1,-5.1395163124418284
8134.27253687841,1,-5.1685716216170796
8130.41560344157,1,-5.1884386213974691
8126.55867000472,1,-5.2079485987266878
8122.70173656787,1,-5.233317665252506
8118.84480313103,1,-5.2611986717513419
8114.98786969418,1,-5.2817750244112611
8111.13093625733,1,-5.2976899057039981
8107.27400282048,1,-5.320450464761759
8103.41706938364,1,-5.3441019189106429
8099.56013594679,1,-5.3679394477330264
8095.70320250994,1,-5.3856116512464753
8091.84626907309,1,-5.4009404257581988
8087.98933563625,1,-5.4171958237775764
8084.1324021994,1,-5.4385624432613495
8080.27546876255,1,-5.4545059685203698
8076.41853532571,1,-5.4740272336023725
8072.56160188886,1,-5.4883779580781962
8068.70466845201,1,-5.5026565033236006
8064.84773501516,1,-5.5197814373512841
8060.99080157832,1,-5.5378961463505787
8057.13386814147,1,-5.556361704286453
8053.27693470462,1,-5.5689985896264051
8049.42000126777,1,-5.580499997297415
8045.56306783093,1,-5.5945518817648905
8041.70613439408,1,-5.6111715461755978
8037.84920095723,1,-5.6272695348913135
8033.99226752039,1,-5.6401168248438962
8030.13533408354,1,-5.6524205010335526
8026.27840064669,1,-5.6682245941834646
8022.42146720984,1,-5.6804684404629215
8018.564533773,1,-5.6904925643149733
8014.70760033615,1,-5.7011725597986391
8010.8506668993,1,-5.713675158956721
8006.99373346245,1,-5.7291501128710864
8003.13680002561,1,-5.7400068341033395
7999.27986658876,1,-5.7511301559378314
7995.42293315191,1,-5.7601128665487815
7991.56599971507,1,-5.7693531755230758
7987.70906627822,1,-5.782238141430172
7983.85213284137,1,-5.7938786235389248
7979.99519940452,1,-5.8046806710062988
7976.13826596768,1,-5.8137795469058888
7972.28133253083,1,-5.819526250544298
7968.42439909398,1,-5.8273686800116602
7964.56746565713,1,-5.8382247826944029
7960.71053222029,1,-5.8497652285531707
7956.85359878344,1,-5.8600345785853403
7952.99666534659,1,-5.8666732971359323
7949.13973190975,1,-5.8753230405441119
7945.2827984729,1,-5.8814450652773793
7941.42586503605,1,-5.8919410753655894
7937.5689315992,1,-5.9018282481379876
7933.71199816236,1,-5.9066000411745412
7929.85506472551,1,-5.9130028285749932
7925.99813128866,1,-5.9178317121518047
7922.14119785181,1,-5.926722346341748
7918.28426441497,1,-5.9329788237828476
7914.42733097812,1,-5.9401520834080728
7910.57039754127,1,-5.9472092614169112
7906.71346410443,1,-5.9547742539577095
7902.85653066758,1,-5.9624851379122061
7898.99959723073,1,-5.9761134350395277
7895.14266379388,1,-5.9791257059820815
7891.28573035704,1,-5.9810379817594859
7887.42879692019,1,-5.9886164797311592
7883.57186348334,1,-5.9973287709097107
7879.71493004649,1,-6.0027416141289365
